样点地价,级别,功能分,等级,面积_1,折现年份,设定功能分,贴现系数,等级_1,级别价,距车站距离,级别价评估,区片价评估,测算容积率,用途_E,乡镇名称_E,名称_E,规划用途_E,开发程度_E,规划用途_1_E,开发程度_1_E,分类_E,主要区域_E,DLBM_E,DLMC_E,ZLDWMC_E,BZ_E,用途_1_E,区片_E,容积率_1_E,商服评价_E,市场评价_E,车站评价_E,银行评价_E,文娱评价_E,评估用途_E
1208.00,2.16,51.08,2.04,223208.74,8.08,55.10,0.62,2.00,570.00,0.00,570.00,0.00,0.00,5.00,4.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,32.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1625.00,2.17,52.80,2.00,223946.20,8.08,55.80,0.62,2.00,900.00,0.00,900.00,0.00,0.00,5.00,4.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,32.00,2.00,5.00,17.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1650.00,2.17,51.08,2.08,226879.61,8.08,54.80,0.62,2.00,720.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,17.00,28.00,7.00,2.00,2.00,7.00,2.00,15.00
1661.00,2.17,51.08,2.08,224857.43,8.08,55.30,0.62,2.00,940.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,12.00,12.00,36.00,2.00,4.00,17.00,28.00,7.00,2.00,2.00,7.00,2.00,13.00
1625.00,2.16,51.08,2.08,230736.56,8.08,55.00,0.62,2.00,720.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,17.00,28.00,7.00,2.00,2.00,7.00,2.00,15.00
1625.00,2.17,51.08,2.08,224383.97,8.08,55.30,0.62,2.00,940.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,12.00,12.00,36.00,2.00,4.00,17.00,28.00,7.00,2.00,2.00,7.00,2.00,13.00
1572.00,2.17,51.08,2.08,226879.61,8.08,54.80,0.62,2.00,720.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,17.00,28.00,7.00,2.00,2.00,7.00,2.00,15.00
1257.00,2.17,51.08,2.02,221123.53,8.08,53.80,0.62,2.00,410.00,0.00,410.00,0.00,1.20,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,7.00,7.00,2.00,2.00,7.00,2.00,15.00
1267.00,2.17,51.08,2.02,221687.28,8.08,54.10,0.62,2.00,410.00,0.00,410.00,0.00,1.20,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,7.00,7.00,2.00,2.00,7.00,2.00,15.00
1151.00,2.17,51.08,2.02,222609.83,8.08,54.20,0.62,2.00,410.00,0.00,410.00,0.00,1.20,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,7.00,8.00,2.00,2.00,9.00,2.00,15.00
1582.00,2.17,51.08,2.06,221457.16,8.08,55.40,0.62,2.00,720.00,0.00,720.00,0.00,2.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,17.00,17.00,8.00,2.00,2.00,9.00,2.00,15.00
1549.00,2.17,51.08,2.06,220908.65,8.08,55.20,0.62,2.00,410.00,0.00,410.00,0.00,2.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,17.00,7.00,2.00,2.00,9.00,2.00,15.00
1582.00,2.17,51.08,2.08,221181.42,8.08,55.20,0.62,2.00,720.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,17.00,28.00,8.00,2.00,2.00,9.00,2.00,15.00
1515.00,2.17,51.08,2.08,226659.82,8.08,55.00,0.62,2.00,410.00,0.00,410.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,28.00,8.00,2.00,2.00,7.00,2.00,15.00
1515.00,2.17,51.08,2.08,226659.82,8.08,55.00,0.62,2.00,410.00,0.00,410.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,28.00,8.00,2.00,2.00,7.00,2.00,15.00
1515.00,2.17,51.08,2.08,226659.82,8.08,55.00,0.62,2.00,410.00,0.00,410.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,28.00,8.00,2.00,2.00,7.00,2.00,15.00
1502.00,2.16,51.08,2.08,236284.70,8.08,54.80,0.62,2.00,410.00,0.00,410.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,28.00,7.00,2.00,2.00,7.00,2.00,15.00
1508.00,2.17,51.08,2.08,231125.45,8.08,54.80,0.62,2.00,410.00,0.00,410.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,28.00,7.00,2.00,2.00,7.00,2.00,15.00
1502.00,2.16,51.08,2.08,235865.60,8.08,54.90,0.62,2.00,720.00,0.00,720.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,17.00,28.00,7.00,2.00,2.00,7.00,2.00,15.00
1515.00,2.17,51.08,2.08,226659.82,8.08,55.00,0.62,2.00,410.00,0.00,410.00,0.00,3.50,5.00,6.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,36.00,2.00,5.00,14.00,28.00,8.00,2.00,2.00,7.00,2.00,15.00
1582.00,2.18,53.30,2.06,216175.27,8.18,55.30,0.61,2.00,280.00,0.00,1050.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,9.00,9.00,40.00,2.00,2.00,17.00,17.00,7.00,2.00,2.00,9.00,2.00,13.00
1335.00,2.17,51.58,2.04,231867.93,8.15,54.80,0.62,2.00,470.00,0.00,620.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,14.00,17.00,8.00,2.00,2.00,9.00,2.00,13.00
1428.00,2.17,51.58,2.06,220823.90,8.08,55.10,0.62,2.00,470.00,0.00,470.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,14.00,17.00,6.00,2.00,2.00,9.00,2.00,13.00
1488.00,2.18,51.58,2.06,220983.80,8.18,55.10,0.61,2.00,250.00,0.00,620.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,9.00,9.00,40.00,2.00,2.00,14.00,17.00,8.00,2.00,2.00,9.00,2.00,13.00
1455.00,2.17,51.58,2.04,224986.08,8.22,55.10,0.62,2.00,470.00,0.00,620.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,14.00,17.00,8.00,2.00,2.00,9.00,2.00,13.00
1455.00,2.17,51.58,2.04,223932.94,8.22,55.10,0.62,2.00,470.00,0.00,620.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,14.00,17.00,7.00,2.00,2.00,9.00,2.00,13.00
1549.00,2.17,51.58,2.04,222189.71,8.22,54.80,0.62,2.00,470.00,0.00,620.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,14.00,17.00,7.00,2.00,2.00,9.00,2.00,13.00
1549.00,2.18,54.80,1.98,250064.87,8.18,55.80,0.61,2.00,0.00,0.00,0.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,40.00,2.00,6.00,14.00,17.00,2.00,2.00,2.00,2.00,2.00,14.00
1695.00,2.18,52.58,1.99,245881.30,8.18,56.10,0.61,2.00,0.00,0.00,1050.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,40.00,2.00,6.00,17.00,17.00,6.00,2.00,2.00,7.00,2.00,14.00
1801.00,2.17,51.58,2.04,222328.01,8.22,54.70,0.62,2.00,800.00,0.00,1050.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,17.00,17.00,8.00,2.00,2.00,9.00,2.00,13.00
1759.00,2.16,51.58,2.06,223164.38,8.22,55.40,0.62,2.00,800.00,0.00,1050.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,17.00,17.00,7.00,2.00,2.00,9.00,2.00,13.00
1736.00,2.16,51.58,2.06,227755.33,8.22,55.00,0.62,2.00,800.00,0.00,1050.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,17.00,17.00,7.00,2.00,2.00,9.00,2.00,13.00
1764.00,2.18,55.30,1.94,248255.36,8.18,55.90,0.61,2.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,40.00,2.00,6.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
1853.00,2.17,51.58,2.06,216662.39,8.08,55.20,0.62,2.00,800.00,0.00,1050.00,0.00,2.50,5.00,10.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,40.00,2.00,5.00,17.00,17.00,7.00,2.00,2.00,9.00,2.00,13.00
1718.00,2.17,53.80,2.05,212524.64,8.08,55.30,0.62,2.00,310.00,0.00,310.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,9.00,9.00,55.00,2.00,2.00,14.00,23.00,2.00,2.00,2.00,2.00,2.00,8.00
1928.00,2.17,51.58,2.04,222958.60,8.22,54.90,0.62,2.00,690.00,0.00,870.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,14.00,23.00,7.00,2.00,2.00,6.00,2.00,13.00
2181.00,2.17,51.58,2.08,214110.38,8.08,55.40,0.62,2.00,1560.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,12.00,12.00,55.00,2.00,4.00,17.00,23.00,7.00,2.00,2.00,6.00,2.00,13.00
2076.00,2.17,51.58,2.06,217340.33,8.08,55.00,0.62,2.00,690.00,0.00,870.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,14.00,23.00,7.00,2.00,2.00,7.00,2.00,13.00
1702.00,2.18,53.30,2.06,268043.43,8.32,54.80,0.61,2.00,0.00,0.00,0.00,0.00,1.88,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,8.00,8.00,38.00,1.00,3.00,13.00,12.00,3.00,1.00,1.00,1.00,1.00,9.00
2157.00,2.17,51.58,2.06,217669.25,8.08,54.90,0.62,2.00,690.00,0.00,690.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,14.00,20.00,7.00,2.00,2.00,9.00,2.00,15.00
2263.00,2.18,52.58,1.99,236322.80,8.18,55.60,0.61,2.00,0.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,55.00,2.00,6.00,17.00,20.00,8.00,2.00,2.00,9.00,2.00,14.00
2315.00,2.17,51.58,2.08,214526.78,8.08,55.30,0.62,2.00,1560.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,12.00,12.00,55.00,2.00,4.00,17.00,20.00,7.00,2.00,2.00,9.00,2.00,15.00
2205.00,2.17,51.58,2.06,218906.05,8.08,55.00,0.62,2.00,330.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,9.00,9.00,55.00,2.00,2.00,17.00,20.00,7.00,2.00,2.00,9.00,2.00,15.00
2474.00,2.17,51.58,2.04,224592.03,8.22,54.50,0.62,2.00,1135.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,20.00,7.00,2.00,2.00,6.00,2.00,15.00
2210.00,2.17,51.58,2.06,213453.37,8.08,55.20,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,8.00,2.00,2.00,7.00,2.00,13.00
2076.00,2.17,51.58,2.06,218468.49,8.08,54.80,0.62,2.00,1135.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,20.00,8.00,2.00,2.00,7.00,2.00,15.00
2170.00,2.17,51.58,2.06,226128.38,8.01,54.80,0.62,2.00,1135.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,20.00,8.00,2.00,2.00,7.00,2.00,15.00
2142.00,2.17,51.58,2.06,226128.38,8.01,54.80,0.62,2.00,1135.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,20.00,8.00,2.00,2.00,7.00,2.00,15.00
2076.00,2.17,51.58,2.06,212983.16,8.08,55.20,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,7.00,2.00,2.00,7.00,2.00,13.00
1812.00,2.16,51.58,2.02,221941.42,8.08,55.00,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,8.00,2.00,2.00,9.00,2.00,15.00
1865.00,2.16,51.58,2.02,221763.08,8.08,54.70,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,8.00,2.00,2.00,9.00,2.00,15.00
1906.00,2.16,51.58,2.02,221763.08,8.08,54.70,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,8.00,2.00,2.00,9.00,2.00,15.00
1946.00,2.17,53.80,2.02,218192.40,8.01,54.70,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,2.00,2.00,15.00
1906.00,2.49,51.58,2.02,241578.76,8.11,54.60,0.61,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1946.00,2.17,51.58,2.02,224788.87,8.08,54.90,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,43.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1999.00,2.49,51.58,2.02,240696.83,8.11,54.40,0.61,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
2034.00,2.17,54.80,1.94,237903.27,8.01,55.10,0.62,2.00,0.00,0.00,0.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,52.00,2.00,6.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,14.00
2193.00,2.49,51.58,2.02,241585.77,8.11,54.00,0.61,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1999.00,2.17,51.58,2.02,236510.41,8.08,54.70,0.62,2.00,370.00,0.00,370.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,43.00,2.00,5.00,12.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1971.00,2.49,51.58,2.02,251710.48,8.11,54.30,0.61,2.00,370.00,0.00,370.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,52.00,2.00,5.00,12.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
2064.00,2.17,51.58,2.02,224504.99,8.08,54.90,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,43.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
1747.00,2.17,51.58,2.06,228073.56,8.01,55.20,0.62,2.00,370.00,0.00,475.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,12.00,23.00,7.00,2.00,2.00,9.00,2.00,13.00
2170.00,2.17,51.58,2.06,213328.61,8.08,55.30,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,7.00,2.00,2.00,7.00,2.00,13.00
2064.00,2.17,51.58,2.06,217221.75,8.08,55.00,0.62,2.00,690.00,0.00,870.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,14.00,23.00,7.00,2.00,2.00,9.00,2.00,13.00
2222.00,2.18,53.08,1.99,235590.95,8.18,55.50,0.61,2.00,0.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,55.00,2.00,6.00,17.00,23.00,7.00,2.00,2.00,7.00,2.00,14.00
2246.00,2.17,51.58,2.06,219526.52,8.08,54.90,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,7.00,2.00,2.00,9.00,2.00,13.00
2170.00,2.17,51.58,2.06,214985.07,8.08,55.30,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,7.00,2.00,2.00,9.00,2.00,13.00
2076.00,2.17,51.58,2.06,215547.85,8.08,55.30,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,8.00,2.00,2.00,7.00,2.00,13.00
1812.00,2.18,53.30,2.06,268043.43,8.32,54.60,0.61,2.00,0.00,0.00,0.00,0.00,1.88,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,8.00,8.00,38.00,1.00,3.00,13.00,12.00,3.00,1.00,1.00,1.00,1.00,9.00
1906.00,2.18,52.58,1.99,237613.45,8.18,55.70,0.61,2.00,0.00,0.00,690.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,55.00,2.00,6.00,14.00,20.00,7.00,2.00,2.00,9.00,2.00,14.00
1759.00,2.18,53.30,2.06,271407.06,8.25,54.60,0.61,2.00,0.00,0.00,0.00,0.00,1.88,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,8.00,8.00,38.00,1.00,3.00,13.00,12.00,3.00,1.00,1.00,1.00,1.00,9.00
1982.00,2.18,52.58,1.99,243113.33,8.18,55.80,0.61,2.00,0.00,0.00,690.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,15.00,15.00,55.00,2.00,6.00,14.00,20.00,7.00,2.00,2.00,9.00,2.00,14.00
1906.00,2.17,51.58,2.04,217147.90,8.08,55.30,0.62,2.00,690.00,0.00,690.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,14.00,20.00,7.00,2.00,2.00,9.00,2.00,15.00
1906.00,2.17,53.80,2.01,214217.01,8.08,54.20,0.62,2.00,310.00,0.00,310.00,0.00,1.20,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,7.00,7.00,55.00,2.00,2.00,14.00,6.00,2.00,2.00,2.00,2.00,2.00,7.00
2214.00,2.17,51.58,2.06,215866.63,8.08,55.10,0.62,2.00,1135.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,23.00,7.00,2.00,2.00,9.00,2.00,13.00
2483.00,2.17,51.58,2.08,215708.72,8.08,55.40,0.62,2.00,1560.00,0.00,1560.00,0.00,3.00,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,12.00,12.00,55.00,2.00,4.00,17.00,23.00,7.00,2.00,2.00,9.00,2.00,13.00
2338.00,2.17,51.58,2.06,216650.90,8.08,55.20,0.62,2.00,1135.00,0.00,1135.00,0.00,2.40,5.00,13.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,55.00,2.00,5.00,17.00,20.00,8.00,2.00,2.00,9.00,2.00,15.00
2648.00,2.17,54.08,2.02,216218.80,8.08,55.10,0.62,2.00,1115.00,0.00,1115.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,17.00,21.00,7.00,2.00,2.00,7.00,2.00,15.00
2170.00,2.17,54.08,2.02,217032.95,8.08,55.10,0.62,2.00,1115.00,0.00,1115.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,17.00,21.00,7.00,2.00,2.00,7.00,2.00,15.00
2275.00,2.17,56.80,2.01,218182.80,8.01,54.60,0.62,2.00,330.00,0.00,330.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,9.00,9.00,57.00,2.00,2.00,17.00,21.00,2.00,2.00,2.00,2.00,2.00,8.00
2246.00,2.17,54.08,2.02,218938.34,8.01,53.90,0.62,2.00,1115.00,0.00,1115.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,17.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
2383.00,2.17,54.08,2.02,215286.26,8.01,54.00,0.62,2.00,1115.00,0.00,1115.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,17.00,21.00,7.00,2.00,2.00,7.00,2.00,15.00
2450.00,2.17,54.08,2.04,224984.13,8.01,54.00,0.62,2.00,1520.00,0.00,1520.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,12.00,12.00,57.00,2.00,4.00,17.00,21.00,8.00,2.00,2.00,6.00,2.00,13.00
2527.00,2.17,54.08,2.02,219498.63,8.01,54.00,0.62,2.00,1115.00,0.00,1115.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,17.00,21.00,5.00,2.00,2.00,7.00,2.00,15.00
1939.00,2.18,56.30,2.02,265424.93,8.39,55.70,0.61,2.00,0.00,0.00,0.00,0.00,1.17,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,8.00,8.00,38.00,1.00,3.00,13.00,12.00,3.00,1.00,1.00,1.00,1.00,9.00
2114.00,2.16,54.08,2.02,224247.50,8.08,56.10,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
2064.00,2.17,56.80,2.01,217111.52,8.01,54.70,0.62,2.00,310.00,0.00,310.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,7.00,7.00,57.00,2.00,2.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,7.00
2186.00,2.17,56.80,2.01,217696.71,8.01,54.60,0.62,2.00,310.00,0.00,310.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,7.00,7.00,57.00,2.00,2.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,7.00
1824.00,2.18,56.80,2.01,239357.83,8.11,54.70,0.61,2.00,260.00,0.00,260.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,9.00,9.00,57.00,2.00,2.00,12.00,21.00,2.00,2.00,2.00,2.00,2.00,8.00
1763.00,2.17,53.72,2.00,240064.07,8.01,54.60,0.62,2.00,365.00,0.00,365.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,12.00,21.00,8.00,2.00,2.00,7.00,2.00,15.00
1906.00,2.17,54.08,2.02,225892.49,8.01,54.70,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,14.00,21.00,6.00,2.00,2.00,9.00,2.00,15.00
1906.00,2.16,54.08,2.04,224247.50,8.08,56.10,0.62,2.00,690.00,0.00,690.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,14.00,14.00,57.00,2.00,5.00,14.00,21.00,7.00,2.00,2.00,9.00,2.00,15.00
2193.00,2.17,56.80,2.01,224780.11,8.01,54.80,0.62,2.00,310.00,0.00,310.00,0.00,0.00,5.00,17.00,1.00,5.00,10.00,5.00,10.00,1.00,1.00,7.00,7.00,57.00,2.00,2.00,14.00,21.00,2.00,2.00,2.00,2.00,2.00,7.00
